from,total_eth
0xaa801c1fe8f2f289985e4d7e73a31f5f557e5553,0.3398690954466574
0x0c94f353ce805c254da86d179a3058cbd09ffcd3,0.3378951482260287
0xb42573ddb86b68429c8f791ed0f2b79d2ca95588,0.33672415041346215
0xba46d8ea0fd3b48904a0fe4309f6f8bec1627d6b,0.3365300898349383
0x4b52db0454d9593b633dab3ae5f037976899e576,0.3331208751811337
0x7af8b5d10901c68d00b7dbba9adcad6396480ee3,0.32929042620181664
0x9d10c9382a78a102ac364ce9f0a1add6acd24323,0.32853114749692497
0x32d5ff31d5241331bc5eba2084477ea42b947d0e,0.32623236029382907
0x9a83877d43f3c0a4f29eea29a3403965090addac,0.3235860302333
0x368f6c1232dd604247b63ae1c4cb1faaeef54fb4,0.3232509006220078
0x5f575de82ccaad1c5d78f6879c3662665c280624,0.3201674216654911
0x3e29e62d8fc76ab87f94154aea66db835aedd9d3,0.31887679691276166
0x669a65dbf2c403716567da6720deca0406abbb2b,0.3186112473886612
0x9567b0df6b635ccb9938992cbecbfb102ee58407,0.3161054263124542
0x927300011e3e02c4858a1b000027cc007f000000,0.31458132072226863
0xccffe55bdad6a6838a69b600a1a36c8552f1743e,0.31449703483937747
0x11d00ccdff6b24f2f01cfb5fe91abefd2f4e87ce,0.3125139027863936
0x73d4fe6c23e50cb0930e5922c658affefa30531e,0.31149646534992315
0xff5e3b64ea1960dd91c649f302252fe9652fafa9,0.3102518694547169
0x9906a2e0cf76a2dc8b8d11f5c66b204181b6416c,0.3060375574963163
0x8607affce177088e391e749c49601a0204a74023,0.30567635819867883
0xe7cd3480165f00060ecde66723fc6a3cd7a9a513,0.30151200186130894
0x44ffb91abd1aad014d9d0088556818e15ea02369,0.2962583688477078
0x643ada28e968372979fffacb636b5a8a7f525f7e,0.2954310864114787
0xd4734ce5102715924ffd44a41d7bb785ca2e6743,0.2935144758464099
0xdb1777b808bfecaa6bac975ad4c3f47a6e3fc1a8,0.2930591405030132
0xa44e0a9d51d31ea553bc879a1c09f2260892fdaa,0.2919183179671282
0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0.2913991182867922
0x7b98591a8ec5790a7f6065ef974cb7fc35670999,0.28850776281225154
0xbb0abf06ff005756c451f458fa8ee3f61138f568,0.28536396381120993
0x56cecc1c2f4e6181a2aaf79a65bf7876fb566cb4,0.2853446783281707
0x56387962e0d8e575e9a816777f110b7a2e9c6cb3,0.2849541208062757
0x16f2ec68a9ac08c677583593c32d7e4d4c787adc,0.28423668272512936
0x7bf7e492e8248e843d15d43f9c8e804cb8178f3c,0.28143718253937333
0x94f25b520b6912f7da530327e767b464b28d2d90,0.281074810515508
0xd04d32fb11597b15c3e6dff83793e4db4576905e,0.2802875134390492
0xfc426a7850205d2aa7d0414345e7c9d7c2e8dd1d,0.2755619129222137
0xaeafeb533bbcc9e09922b4c899d8a3f4980cb27d,0.26914120446245077
0x4dd36c49b200a6d52ebb365f01bf0e4db8b9f765,0.26677434364088565
0xfc00da03c00fb69a2c4da66256754182ee48bf55,0.2662406404428787
0x526479afe288b7b17d77e421d82ff807d70f1264,0.2640026063695369
0x3e8e2f4241cdddcfc1839f31cc263ac69e1badbc,0.2636014570162783
0x35aa3f733958b7416669303945093c98819f77a6,0.2627033406709018
0x09a038caf28065f086dd3457a0651def5bae9aa6,0.26150597754860405
0x4dc162f1f2e78dd50d39c120ba3a6d276894ccda,0.2614868436298364
0x64845e20eedc9a389e5aef52fd9575c07857cd91,0.2613227099307801
0x0037825fd75af7eeace28889665e3fac8fdb6300,0.260367854747788
0x24267efe296480149f71f30cd989693eac02a4ab,0.26010457091186506
0xe07f4b2aca3ea57691afcce93a42915d47000f24,0.2598960925663377
0x9f1a540a4b3c0a1567016171580c119347e55ccb,0.2588872632778063
0xba52434f64a39c95f72eb12838848093c86a0272,0.2585106778655142
0x99a4f0879d8c66a06f30017994162e21944781e2,0.25644575840839234
0x656b48b53aae8ffa968992ae274debdb63ab81ce,0.25596149575898025
0x77425b854e62f8bb62c4b67524b77f35d86df64e,0.25468394297161345
0x08b8c17991a88a2f593cf8d1a47df988faf5a984,0.25461645426116286
0xd4a45d8055ac000a4bbd7f3c6007d491d7f3c529,0.2507151443332271
0x976ec40ff47e9246d111b2d8178f16a393cd9bc8,0.24925088133923812
0xbeafdc74a2b16c2ab9ed12e4765e30676804407d,0.24768975409908417
0x7fb06bfe29dd3eaef9df6683789f7d74678d2874,0.24376430355308693
0x62a9c050f88dbf3244d1576bf5022825c4a924c1,0.24058277334008574
0xfa44c7d7439be74d0d3179d1c1485cbf5d65447c,0.23873929542563638
0xf52de183a7335f6d3ddb3f815dbfc9ed28a1ff4c,0.23855239813669668
0x37bd43df315ee207a13940c5cafd2d0dab7ff6f5,0.23637243937131044
0xc048e0f581ede3a287225eebbcece4567945daaa,0.23479785237359949
0x4193b225b5d85c6782682921e304d6d5e5de391d,0.2327841996237723
0xfde0d1575ed8e06fbf36256bcdfa1f359281455a,0.23138418945994438
0x35061a164618dbf1fd57002975a69dfb6d8c6bef,0.22929009848796675
0xbe9064c409224d858f5fb12a5d3e8e417d9e28b7,0.22630722008312107
0x61debb1bf07a9b1a11ab75796f90e14b30860ed4,0.22573945782760874
0xfc883fae4a379c358e5d45d2b49bf87b73da89d6,0.22451663062866314
0x9e0eb6eaf5e2029596f4c4856deec792fbd26c71,0.22359177011179648
0xd232bd67f590d4fd34cba61ff62dd8a9e50c68cb,0.22248245094510283
0x0d381e867589a428a5034004c789e7c88646334a,0.2209268465347306
0x4b50d013079d089f1e77a74034e7fa5f62bac593,0.21970523028471042
0xb5eaac5a8649142dcdd13f981767913bcdf7ee42,0.21958639176717565
0xee4a19de74e1edbb7e951411e8b7fae4d8aa6295,0.2162662833461033
0x5fb48fe8f245afa0709bf4ef121734a4efca7c8a,0.21595355056643134
0xbe65af1ea9f59c0203f861dd08f3bc4adc2e6565,0.21257195206000462
0x6066ef3d3e7126920f05fe906d57904bdabce2db,0.21238541717118312
0xbd612bf4c58f7cf9eb5f9e11a2e68e2f95f72a6d,0.2117988818057999
0x5f34dbb8088cb7b4d15bad969e107f0a34b16790,0.21059307359787668
0xe26cd9c267b002c9dfbd3e933145f09fe2c36968,0.2089780679678745
0xe5d63c323d3af8eaf8515c4d7a33c77bd0ccb4aa,0.20732689483821995
0xed8e67b65207575ba31f8cb9f3fd476e0396ec8f,0.206936331121491
0xd5ff53f48f14e9409b581e41a4cddfe0e97dc724,0.20633611075912373
0x72e7f7519f1600fa5633adb808e5f26b966489a9,0.2015916807973173
0xab8c120a3ababb047d63d228950e971dcf6c6df2,0.19939320708778474
0xd3aa44db9fc58b3726f835ab14c21276f38eb0e3,0.19618408334910567
0x225c1798dc18a725625b0c0c20e6db9e6ce77891,0.19450790629449388
0xe350983a25058003698084fea0918611498c32a3,0.19373115611965386
0xc650eddaa288964dc6ecc409fa36cbba86f80757,0.19263292185724018
0xa49c4d6bf8ab3f21b34432ba91980809ec5d0ed7,0.19169348145952822
0xeeb873bd56f8db805d926f0872b3f8e6cc0507a6,0.19141251412685295
0x9e4a9b4334f3167bc7dd35f48f2238c73f532baf,0.19035127111623013
0x29c17908b798f75857e15569a490e19855028d62,0.1900527242967232
0xcbc1304bece350d3f635e47e8ca5232de19a78ac,0.18988995472138273
0x68cc21f7c777243d1a9c71c2349bfdccd8ca7b78,0.18905784359622452
0x000026b0b3f1cc243a56736a93aa28e4d97a7d2a,0.18879639464708858
0x62a72e0f66313753a80a3df2cde5631057a5c5fe,0.18853007601174585
0xb2b425eb2f8c25fe6393e44f8a36e0533f88305f,0.18836439785433956
0x50ec7055bb7a280d1227aad393ad81e67676f948,0.18801806569936502
0x9345ac21f12041fce6f5bc09cd9ce69e9f16becb,0.1880023117279336
0x1027258d42b2b473f75b5e26cf2614d425ea6dea,0.18672726010857482
0xc1db5227686f7d248ca7c290bab4f82610e10a08,0.18665932828923906
0x9234a08a6c822bfb45f50588f552e28cf96e9af3,0.18478596356710192
0xc00c2bcb33f0600ee5466f0f7424ce4a7150e7c8,0.18426354582071067
0xca94ebb96f82beb8102b3f628dff8da1f74c4134,0.18377422154421943
0x086c6c71942330546290fb9ea87ae8c0b9e8d6fe,0.1829901882333626
0xa4251f2423b3ab3077fba2452cbebc20cc9f70ed,0.18238355400932024
0xf0d439c0070e6bb726f3d0d7e55f9f7a82d9a07a,0.18180850143904492
0x3ae8a077b5307cbac4371d9b8e39f6a660a1440e,0.18170718105437825
0x96baf6118bde48ca1447a1d0528684f80a3864a3,0.1808603099076122
0xf6c3ebe4a0340c8611f56b4ddc310be725a13456,0.18054299394176626
0x0505fc864059d112e8df756e837a584c541da9f4,0.1801377969284306
0x68f56d980fe4b855d80db56f6c06bb84cfebcbc0,0.1797718683412276
0x68399a065206bac6d3ea2333c0e2788d308b9aff,0.1795249145812615
0x3b0aa1f5ffbd62a605b1ca6bb87484ddc1686868,0.1788623499927679
0xc2210329e161ad75415c4ee65a35f1c061717e2a,0.17685172731606597
0x9b679e336339f0e438e5fbc181c2b2d625ef05b4,0.1766461007112267
0xb84647e1121d46980e792a07056c404d70378a9c,0.17644192173972378
0xf2119e50578b3dfa248652c4fbec76b9e415acb2,0.17577943656211092
0x58833f5ac89ed93ae98957d8cc79927cdefedbfc,0.1752308840598969
0x6d9ef80eaea16b30e9ac8c39aed3ad623e0fcee6,0.1750243869441364
0xb0ac7549a57abc405eee58caae899abb4c250c9e,0.17423704470970772
0x4632105acee0f4e11a1c5672da9c839dfd5857c9,0.17364588618420218
0x7817c4100e8e51c147c7b7eac1259abbdf47e7f0,0.17360810220935152
0x1f61c229827efd38ce4ece8cf207ee9e2420ee90,0.17322472224457933
0xd7bdff042c48ed3d5dd527301e8001d5860ae717,0.17219359617159585
0x5ffd6468d09d7c57c26150a7256e2597dcb682d1,0.17213506439307064
0x61c4a9107de33e75ed6fe29550ae2cc29ced2264,0.1717185486764458
0x0de2dc33c4740dbac860dd0142ec4fb720cb07e9,0.17158484735606377
0xf5204c476705cb9d805f9cad1eaaaabc523aeee1,0.16932288261145723
0xae6787376863e27272205e4253c7af6c49ecde8d,0.16870141696816363
0x1d91da30b083fc17c5cda25b25819d4b8db27862,0.1684869326322365
0xbb478118ed70800b160c9c06afd69324cedeafdc,0.16741630558176562
0x1c29fe67bbebef63cf1aade2cd9f851ca7fbdf06,0.16717697036583185
0x6de4b6a235add0aa40f4cd859d02b31902dbaa09,0.16644785334891415
0x5ca12732dc8f57cab8d6105c97153eac35a717dd,0.16641381405690195
0x8e5ca1872062bee63b8a46493f6de36d4870ff88,0.16624846076289065
0x0c51f6c7a98dcb30b0172b702f4a2e119534160b,0.16613958438862655
0x1199531a35957353b938c8bdb4b3dd0c15d30fab,0.1661320307468253
0xb005b5ad7cf564f7269da9523fd3873a19f67d9c,0.16609560951431404
0x2c339b8ad2147c2f63cff0f5b6e144810c2b1119,0.1656009703490735
0xde9961151f88fe5060c3621e042ab7d3ada7140f,0.16511625791606505
0x2c1aabbc28494767cd8f512fe5b5768469e64dae,0.16508798253575074
0x865619fa91aac03427a5a69eebc5c2b33d42d7e4,0.16413975914365328
0x4ed5afe8a2168344f9b323ef9d69c6772f5beb2d,0.16404422226636764
0xb193d90ca445bc91652aae5f07b50b70efd354b6,0.16362465376897317
0x5caaafc505e914a912fe263ab1d0b7e78f568d53,0.16303535131387623
0xcbb82d22b1624761b62bd807b01b7d491da8b4f5,0.16255747538558565
0xfe7adaf3fac1fb7873f7aafbe21c0c7e83ea3bcb,0.16175430359683696
0x60b97528be1d072ac5b2405b6e292b43b3eb4ad0,0.1609413711485836
0x78f66d1f6f40807a88daa0ba2892ef3a7d28c927,0.16068077423300672
0x93a7c8ce80bf01a0fbb2680370854053971adffa,0.15987253759816358
0x7e5b9f36171035622430518d2c72282cfbdb3b7e,0.15974396391648502
0x463e0c1e47afac59c4eed5bebeac69148d995175,0.15873285126460088
0x21acf838dad7994ff0b8d2e7964e57f3642af8a2,0.15784078887829714
0x9ae5adc30faa9c0bac0e181f03ddb434705fd561,0.15780254715473138
0x404304fc11a889475ed22a2ebc8db6fe8f0d249b,0.1573414769816762
0x8fa181526640eb99fb2c9d5dd8259dfc0c43d736,0.1573229531695716
0x3e57efef507b4db7acfa2ee79ceca6b19e18d106,0.15687498401922528
0x41bff2c37f54c95cf0fe1143b08cc10f73d1b530,0.1563801975533859
0x0079fb7bee2395d1d162cc276289824958fc2372,0.15610230380593412
0x6231b12cf6ec758c1e9775abd9691712f65a58cd,0.15535776157169423
0x6fb9ea028eecddc6f4845194ab844131a71279fe,0.15371311616144664
0x7ac914ce3a941d10345f8bf1ec74e446c7d75fb8,0.1523822485518633
0xc3633555fa5b169ef0f16f606a850c68b19bc2b5,0.15203632166245362
0x8eea2a44927c6240dacbf5f9e0b542fbe7a4d8d8,0.15202117993972794
0xe4b35f81757da26c4e78b94431c893a597a4d8fc,0.15192903822706139
0x8d701bd0504a13aa89bdbd30ad45688d11adeaca,0.1513030419503251
0xc880730fa2ade463cfbc4971f0f2f90febd4ccff,0.15090093406241636
0xd795eb0248a093634b5b247f793512cef1d4caa6,0.14969889999432928
0xd0a2df175f6d8a89f6d7beb0f47e5ac695abdd3d,0.1486597703525486
0x1e82e222564293e3507c2966b27f587ee2570671,0.14745419007574692
0x346c8fb797a040372a7f40d44a84cdc0a3e056a4,0.14735190363062176
0x268a0026c87a3d0bac34e5bec2df66ba4a42b862,0.1467052940609872
0x9b55dc4808dfc532310964b11824f79f39bed7cc,0.14623343955894175
0x023ab8e20a4682d315daef4c91db96bd77934d66,0.14623221078010415
0x5ec0bf7f40395748f5c67250b2b1243a8cfef89e,0.1442059537700867
0xe010019b96e9656b08c5bbde319b0aa295f2c567,0.14407036969191003
0x79d6ab1a6d5aa8584bdfdf404236b20b195a33a4,0.14380014034933772
0xe2ca3167b89b8cf680d63b06e8aeefc5e4ebe907,0.14368033692449678
0x48e0438b77717a51d755ebb44d10d9a7883fa6cd,0.14262287027782156
0x96f7853fc2c34d3835d182cf1622018e61404458,0.14081722358678792
0xa27ffa5531902cbf974c87326be1d6b47823da5c,0.14054432511954545
0x1d718029a64ad29f8b6a5ba6d3cf4458d23ff095,0.14011507339204562
0xf98fa8eccae65e0dd9b87cdd9c7d35924df46432,0.13997483071943873
0x2b84fc46473d14a28de3f78a6d37369d32e06f18,0.13958819674112907
0x962a5cd5a5c8d628fbdbf92e1d8c5f7be1e50789,0.13941290039138357
0x2f00ec31652d35f0aa5bbd72520bee6069f6fb36,0.13895269129723556
0x76ddeffbbff04ad8754b76c005352cf2402ba021,0.1382940366448832
0xe2002fb9b4e9975d2f59c3dbfbc22c3af5f6c25b,0.1380673563456723
0xb46e8d53ad35137541add635110a22c40a65da0d,0.13784410841124153
0x8c36d4a4fa3cebd3e4dab6945da9094453fc76ae,0.13710104623707467
0x4fa2f8b1a8f8114e48b0425b58b9a13da85b4b6e,0.13682312341225047
0x6afb12ee75e9f62d4ad0771577a30a21bd32f30c,0.1366811879661572
0x3e000061123990337e614ea43ce29098bbd7c9e3,0.1365198993037546
0xd7f2ebefdfe7bfbe58d31d3c4ab5b0a24f2764b9,0.13608314471368516
0x268dec53b71a2e688638419e9a0fc6204cd716ef,0.13606467713329598
0x0c3084a3327e69fd7e6691fe9848050e29a5fbc9,0.13591258594806196
0x5e85f8241c19315dacdad842966effc399253e62,0.13568975709982967
0xecd1f3e99caa4cdbf174ad12ce79d89a8ba54fca,0.13567365629722924
0xa0a33aade340887f9012293e817e6758058f741b,0.13543031710132208
0x9338d78f784c848df688d363c019ae1f23a155a6,0.13494580508550716
0xd31d347767d9f0dfa59782d7fcc7954553e1f183,0.13477529369986435
0x3122b7936e5991b481df0d0a83f1a674409c4aab,0.1344146640082161
0x6956e953d6d0fd786b8494271a4b73d90943b779,0.13357645605082358
0xfb47bd1a5ee45767023769e14c6d38e78973ca05,0.1333741115855021
0xb53be7dcf7c0ce925c780bcfb270a4c8836dec30,0.13305734022576332
0x657229eb1f1b4f3275c63dd6987a67b55c8b0192,0.13267828071530846
0xa6150f4bd30489ff4cc1dafedc3f3d3b6802c9a4,0.1324509943362909
0x7c7bb5bc8b218c26b4657ee79179cd88c78d2ac3,0.1322161192159591
0x4f27ee7ad5ef8d881f62511a36a245e99eaed800,0.132139305732874
0x1a108f5c31a8c949b2b4746a7da314eb6b169e4b,0.13207853298787547
0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,0.13116912418059112
0xf482cdf83996cd7f8bc5ad8acf0ea09af81c9e15,0.1310341516140375
0x258b9b986760cc493a610b1cacd8b31ade65d3f9,0.13067670469480994
0x39786d96b9df5ac2fb9bf1688d42485406f08658,0.1302820806142429
0xe34d0ff417df765287abad8d23ddf23f916c182f,0.12981093987161546
0xffab61ef79570a6a256988de42b8f0b23e857666,0.12972588404895763
0xde84ecdf0a810c053106946d2fe2df766d8b707e,0.1296593217327479
0xc5037734e8acd41a4db7a3a8fe8153b7ec920212,0.12890313772263462
0x1aae8146c19111751a5162e612374d2f754cba5a,0.1288048083997173
0xf2b63130acbfd7d5743ddfddbca293566133c95f,0.12871191947464125
0xfdb807973f64571cff6c5a6029aa0617f1dcc495,0.12864237333448414
0xd1f216b640a9bab9e6dd52e365e15ff2ac7e6002,0.12848871482814622
0x0e90932384dd92084abfc3b7b118338a96980212,0.12846681428435924
0xb79503f2a12bf394bbd2e28b2f6842363a4b6108,0.1280104723446602
0x17c389bb1a5024f690fee52ec9903424c9bc0abe,0.12787092633931774
0xd0d1a51e517f29598da996848f6248fa1fb2253f,0.12771432402778737
0xefe1f0ab3d518d9d12428d5800692305af72811f,0.12769957363354034
0x6ba9b0d9f91c3a52b8501516eba6ae67b8a10c8c,0.12746509799946243
0x52fc3519ce18ffbc90cf7ddfeda4809c4a06f08e,0.12708897326849192
0x8d12ae32561df23432e2a165f8db7acb01dc06b6,0.12676323988372426
0x6e3b2b6c08080f1aba2515fefcdd68817865072b,0.12604578042979006
0xc22b8690e44ba29cea5b6c0c7b19c3e6178a18fd,0.12550780365597972
0x67dac7dcadb37c7e208162b7131837a66b94e476,0.12460762759603305
0xd97cd448da94480be7a835dfff0e0b2acf4e717b,0.1243447537118288
0x34fb8d72972cb612ee8b556de0bc20e14e05b8d0,0.12401454347718997
0x2160632e38e61336ea6b7d5cc03a52959e72e67c,0.1235221120640036
0x646beb24684ebce0cea3a080ab2332d1e1ca1cb9,0.12345092599911346
0x7768fbc67afecf2b4caee9d1841ad14637d13652,0.12279483199986807
0x813a4c862543f1a4128bea82dcaa6fab29a9130a,0.12238666460982779
0x19f08526078b29f0e62d9a00c29ec5e17c558e0f,0.12224032676178657
0xc4c6c27b2259794a1dd35d438e703281c0e4a004,0.12214310466984075
0xf7533f97294ead953cf6833d018286d567363933,0.12197347542972845
0xdfbdb9b9174862ecb1010c39ca72409c1d63b18f,0.12194980286427311
0x8c196c501d6611c873189d7ac0f4c9e4b6799999,0.12179766559598838
0x6c75952144cdb3130b383f4f7f45c773147ef178,0.12129584765096946
0xf67eb9ecb4e745884fd0160325dd8348b2811a1e,0.12104093081983172
0x006d5be9efddb23172721e4b0357cade0aa8db23,0.12085774222460548
0xf84b41b657bc3c3b65c225c792d2f926241c4428,0.12077885177834277
0x2a6fe9eb3313cd18cf63d1a0cd028b76db26b0d4,0.12049491214717285
0x9180ba4932e58fd7f3509efcf6a7d432c63752c5,0.11998969151727301
0xefd8027ba9d4f60a4b49fded0dfcc9e41c65872b,0.11988240784925024
0xa4896e15ef47d04be6a2c40dd9549c5a4c314c23,0.1195363959652177
0xc4cc364706fe781fb00a47badb297af36a482cc1,0.11910987256621865
0x0c453dd08253801cf2759ed07ba828b4c486d0d0,0.11896363528174965
0x23e03d80f8d3c59228837dd2f1ac1f7107f797ac,0.11882953804221562
0x5f974f23459ee5007bbfcc3ed0658443f1671d6c,0.11879393865910294
0x971ac48e6f904406edbc22687ed92bc8966fe551,0.11858224970932668
0x3764327c056353f0c2de6080d7a55e306dedd375,0.11713166297134259
0x67de6d9bd31f8baf7147a953fc1f42b71b0c9c6e,0.11696520783520373
0xfc46a405448bdfbc9ce5da8bc6e9203500f02b24,0.11654703919773612
0xc27a7ebfc90489cc07174399956f425678b29b79,0.11631603575546973
0x2cdc001ea87149210328d292cc84c250b4995dc2,0.11620909090077237
0x78f8c933e7d22d1973ca0b30df3246dd5f7ac34a,0.11619551840605216
0xc7d2fde79bdae639115607a5bddd1596058e9c29,0.1161643184883995
0xd6d181f94a89f57afe8cb2495fa11ede8e1ad600,0.11594590512200872
0x747e941fb2d2b68dabf4b2e6746fe9f1da75358c,0.11457195249460925
0x9752f8821373f36f90b4fe41c9274db8ceed8abd,0.11388425136988484
0x149f119543239d0b102bc60e80d0965232229234,0.11371678400560696
0x61511813937328d0f5e98c6e97659b1f267321ab,0.11327445710493037
0x0124d0fa0dfb1430dfcff16ec6a96945e7a0bc10,0.11302442999880469
0x0e38fdd5e8a502f0ce1d30518af8b09a1e30ab3a,0.11291754881310595
0xf54cbf4b5a58c822d2f78de5808ccc138ca7b906,0.11283483053239284
0xb3f4f5de606ea7d6cfb501b565406d42bfc98a6d,0.11255951577438182
0x0431eb178ec7b2ecad295d3f0222c8fb31850ba0,0.11234496837911928
0x4f372267c0dd7c1c2aea289022f8162fafe76885,0.11228118751651388
0xae7e5ccdb5a6b6ef09e6d5bb51df450cff509334,0.11146813702515333
0xcbbe0bf456ed8b9c3b5b23c2e6e500209f56b02d,0.11144006815167948
0x52de7ebd426a0bc6dbf2b51785ca19e71529e97c,0.11129006690238237
0x03acf58792c2ea36471cd17b844d8e69c523fd3e,0.11101995774091333
0x239c94eb5bae95258fd3b537519af52b30a5eebb,0.11098706970963788
0x83e7322328d902940c490634396860d875e448c2,0.11017698728556424
0x5abd18e35c42753a6b12b4ce577fcce0a4e9e0b8,0.10969373430072415
0xd23a33c017871a69e4d3d65849d47da78715734b,0.1094365348800784
0x2f074c2bafe01ac85d0ce3972b35e1ab6bb0d39e,0.10913594243522441
0xbf38b5a97bf43c0884b0e9ea4996f1ec662857f4,0.10909464399157238
0xf0e97538e1b7880ff0e345a88e7e9a34cf4ea1d5,0.1084555805884514
0x71a62fbfa41814143bd984945bdea82b116f04f7,0.10835559360397091
0x614b4ad8e86f46c1b23b7bb927661eb3339022d3,0.10800975650110466
0xf4fd48045eaa9fa4717c8da23a4badec63b776ba,0.1078662497204336
0x088a5cf96953aa61c39b916627b3132f11111111,0.10786600177175794
0x387f5ef1ea04e74a0d2c3467c3f957191167fa2c,0.10769253091618217
0x28c7718faff441adffb81ab303e0e56fb5ea30cf,0.10765606931884156
0xa7b900f9acf394ec1290ac758814830f0de787c2,0.1074989314795881
0x557f2c76cf9fae4795e36914f5d6f2300cd38d53,0.10743119112610515
0xd3349b2109ee88c9f4974e7213f28c1d5cfb54e3,0.10741661937316349
0x78ac68225fedcef1833e04bb690980da32a76afd,0.10673457011988124
0xb4498d64082326ab009eced9b8b64567b86e3a53,0.1065889748283113
0x9bd03673f9f3db5037cd839e96675b047eed143f,0.10638514727158987
0xa7ab598e039756d922a3d5690d922bd46a767a2f,0.10633621616807792
0x017f6325a433b34be491c94c7eb8644bd9511f2f,0.10562722872931425
0x56095a79e6573467cbebeae144f497c45e49e595,0.10481734739536745
0x841315eec73712aa210ed11df57d4df0ac740abb,0.10451714861108251
0x623b4a71a8b48b01f7f8d3d1dad9dfce1fd04ad8,0.10446006385205621
0xda38c543596b7e1b79ad0ac2c7797adb914ea3c5,0.1044537676573327
0x68a97910b7582428e2b7c28b8744a51d88487e48,0.10375521097670501
0x33f394a272264af457b5d48433d2d99b4a933cd8,0.10366837691326983
0x29b4c7d0dde679ab7c276317af980497f41cca9a,0.1031606767223079
0x8888f7a384c09f49a089264f866bb725fbcaa7b0,0.10302326055316173
0x7762a37b4c7cce530b3ecaa87636389e0b470ca5,0.10296958799652353
0xc674e7d16e6e5defc599f250fca70c2f9b37ae34,0.10247766440778555
0xf5db2c32e7d6a3ff046765164e4eb94a35d63294,0.10203116153029557
0xa2f4ada2a8b403a7f533b483c52fe4ee515571c9,0.10129796823796114
0x5bb60fae37f6542394b26086200f33fe652e4617,0.10061234629165329
0xa51ad9540011a7fbdbf7ef00ba66a8e223d306cb,0.10021588230963376
0xb7a07810866457e2fc6aa159e63bbe2054d28c18,0.10006178078900747
0x76ddd0cc77362b1cb5e330bacad5e5b092edfe25,0.09992923816647464
0x1a3915171d03bd4836c429633ee5fa03dc2e3e1e,0.09988461404714707
0x7cac437746d3ced9ec6ecc678b42142298e29a6b,0.09935765191786315
