donor_readable,donated_arbitrum,sample_donation_transaction
0x850dcf684453fcf69d68cbfb61583459f147a229,3.46996,0x50f14147b8bdfe05f5602456104523edfd4e37eb1855913239913b594be2c429
0xc02d073503ae695d2bdd897399404da85c6be92a,3.46821,0x36090066c696b79c38ab9e239e80b7e1aa83e3ce74213ffa6f6c5ff26a2c84e9
0x12b42d7cf0772a40ffd3d88530e277fe9021a9e8,3.46821,0xb215544ff4608e9dc4ca393d98bd1aa69e9e59483a06b0eb886a0e80037a918b
0x6c155737c6ba0bce935d16f356b0489d62a6e789,3.46821,0x4d7ef1a1104b4590649052b42b808362b76f2e3cc9cb8819a87fcaeefa069e0c
0x85749b352f8b71890b381d7e061f65d2059dd86f,3.46821,0x5c14fa8cff9f8fd404928baf6f250796e87050cc1ac4b4aade2b3d9193e2bc5b
0x084a65bdc14e4d2fed406332029fca724571799a,3.46821,0xada1b7b89a36a759e85511c37d4faf60c7126880f3178daa3578ddb27c9e4f2c
0x807fb730566a31132a0fbed251dfdc2a4960b164,3.46821,0x43098c1d0f2f2d26ff30cf541cc659a2b72dd3f0c5de436003c21f20e575c66b
0xf1e60cb42096968047b5f047f874c5b4adacb178,3.46574,0x83a8452ac302cfe02d31f7d08f04e670ca6a319b2c27b6c003acd10388e5d5c6
0xca7b6cc90e2145c98ca865510b43fb0805aa6570,3.46152,0x32df24f7ecbd08d2feb8cea3a70655510b15bc71cdb62f46b1b2b5702041b824
0xa6a91014e545dec4c8818c0121aa10b44d829dff,3.46132,0x1dd8be5d235a81b0a64c8a57fc3c6f9f91182fd6edc1db716274abecdf1cb454
0xba23cd29a0d0a50716e613ac4eea49c04c10d6d8,3.46044,0xb28878fc06821441dbe59c737c1e598d52417b4a3b1317ce9e970b31d094abf6
0x20d868e3c2ea40ada81627612121f6a9d33763ba,3.457,0x484410068de9f95c4aaf3831218fa2f80d9567db2ac7d0e191e792e59da65daa
0x8e3c411ac5ceb08775cadca3e06b6e9c11ce41d4,3.4560000000000004,0x16babf578c3f3191cf1461b2d6a1200337b349ea393a33f2a08126f318c97896
0xbd17b21e43eedfb178f7808fc6d4d442092d2fcb,3.44754,0xb3ac37e014409bf9eaf5349112a65fc6e7240b94fd7f9a59229d682ccd9cb1f5
0xb8d9ee05c1cdaf4f359d4ddae3c8279c6e07b7b1,3.43898,0x405d71e1c3bdb3eba0a957f348d738952bb085b7521f62813c4e4486baa57fbb
0x9767ee3fcff11064f1a81d0dc0d0a91ca961fbfa,3.2018272000000003,0xfb4ccad9ed06fdc4620d05b973527e4fa49f0d75c274b3b8f2cc28207719af03
0xbff432172b6f0caf70c9b8edbe766a386e4ff9dc,3.1017701000000004,0x56cbca42c81a721ef72db031d2564b19bd859f747bc2a395d1d2928bd928c4d7
0xf459edf70cfbfd325c7771fe6baae16c81959fcb,3.1016678,0x0c2a75b840f30f271c6f1cee153fa7905cdd073efa0bbf027646bd4863d0cdf2
0xdebca0498c7de39196841dd472168f941b48c30e,3.00285,0x843aec9f6774b40cfa9c610431503266a6eb8165ee7aa56de567b762e7e69b36
0xf4a7a8ac9371103ba2cf0da44c26def634debebc,3.0025470000000003,0x81ef7ae8c39865b2684fe4237eb33188e3c3facc0b3b117cb20aa00ec602f73c
0x1d014fe01f1a12846d51a997bfbaa0b8c16aa68a,3.001614,0x2d0a2a33b8e2e69fd8459b751ab167a817800eabd5faf6a93a056c813845081c
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,3.0015899999999998,0x512d9a246755e8379b57d126895bee5bddb893bb823d7dae39122c5dcd1e90da
0xf1caf8cbcec5d193aef9dedf8cfd80b58f156146,3.001392,0x54549e51066ff6c09c7cd16f3eb1a30fbdf71366433efca341b66edc8f222eca
0x34fb4bb8ca8fbd763a610d0a37e74c3381b39d3a,3.0012030000000003,0x2cdae25ec4f7f7b43c682f301ec62b868073475c77c8d159ac2265cbedc02c2c
0x39809098c5774efc23662e18c07ed5c4270aacf8,2.63322,0xd0fca50072bdc0c9342d175e6bc6441c5218187ca3f14e52b716986245d9277e
0xf5668bde0f203ef294586281f6a30355f74d4a63,2.61951093927405,0x6967db8f844cc6dcf8a8a646b962b3c1fe97d6e82380d355f338bb17cd3a9a30
0xd382fd080a0be89eef53d569981752eb22abfaac,2.60157,0xf316bb7d1f350170dd4472d2ea70c5a36ccb9353861da7c9d958e1dc7c822436
0x823014aba9c91a2b9fc84b2f18305a2984cf588e,2.59035,0x70ebfb210a97878aafbf2d31b63f2bca17a035b0b0802efd1e4fd9b65703f83b
0xb3fe63fa04ec5d65316fc1ffbd5dd32f3813cea8,2.41248,0xa591930b37afb9d9d7c8cef3c1751c927852de533af74dec5a837e13f91e3202
0x0ed788a0579571fdc958e55667018b9bd245b2aa,2.2008778,0x6fc869bff6522204e73558f519e9e6c694356bc5367f31530ba03d3c2b273dcd
0x3bb3fc70627c457093159a9125dc836c40d9acd8,2.2001738,0x28e43dc578521898be7a5c1b328262936d71518f81fad2549e2db3d74ee11fdd
0xf6ae8aa56c766561e4230fcf85d00d0cf19e43fa,2.173236562029,0xd3896008f5dd4b027e246c69a858909063c2580b6d8cca52f59dec114500a863
0xc85694cff21b4b4ae69cd9d7d283e0f70d9f74a7,2.1091079999999995,0x753a3c04a4435310dd1646b4d406f6dd37063eb710e6b92e759a7475dba69875
0x83300d25f4288ba4d34454278e53e69db3c67762,2.1006699,0xf05b76c4dde688689629e0eaca1fcdb17ec864087bb0e646fdac3ff0279c18c8
0xb9adca938266e35a0f931638063894fafb401730,2.1006699,0xe83d28bea6c259a783194dc2c4b23511791a28c9c3493e206803c23d2001838e
0xbb1dc22d8e85c43e9fcd8ef22ed8f6f730664ac5,2.1006699,0xabf503ba27c495ac340594e3de102feb6819a3bd1c9ffe3f530ef14dfb3c7355
0xc67cdb6a94a5c2e3422a0587ef26b5646ccb8968,2.0862119999999997,0xe4a879a9b7442c0995c21fd46a9c30cb6bdc7f66362b020be84d73c8e0b40a6f
0x720bb5ec08188ac77f69f505de269c54494588b0,2.08296,0x1b4f028b1206972078b36e25e34650b5a460777c94eda991a48c1afcb8875c09
0x77bfd15f7d54d4d18a5c6cdf550590e9efc5610a,2.081702,0x86ebed99a7b7052c63a126a7d61bee9fbccd7311c5fa906c00d38ba980888e9b
0xd593be58397dcf6e558d5818ffc358739dc8063c,2.077056,0x57cbde80ad73d74eecddd29bbd7da26363ec0f344a57e5e25fc05a21f8afc017
0x4f0ed8a9308941e7c39458946c76e6324855cc82,2.076888,0xb6f2724150fbac8e61cb2152cf2f15f15dc85a9109f785c54997e89d9b71c8c6
0x6bc568c31f77231daf22e1f92840bce561b84791,2.0763839999999996,0xca4b023303cd99f796c77b9a569ca4e2cb5bede0cfc1c9fe88ac501349725484
0x4fdea483d9608a96f5043349a6df2205e203c727,2.0763839999999996,0xdd387a277c0e3ee83c8efa7954e0e1171b10e6502bff3a3d9181952dad5b8945
0xade3d1d8efd740be89f8f0ea3b06c29b4f8d63b5,2.0763839999999996,0xa620c5f639a42974631878d37a3f8950ba8080a104a17050e9e8357c99a78d2c
0x77329b6ded62d0abea5851d056e0cafdba6125bc,2.0763839999999996,0x6116fc113fc70dc2fd939468e9c24ad21adf6c5188c0e46d5e7bd85f1113bb1b
0x3a9c2c85b8f53df93c0d11a0a0e9705b99ec0d20,2.0763839999999996,0xa9d849a0fc4db7b0ca07104ed8cd4060b9528b8d88a7111d166c541ed113bbd6
0xced186a60e639a5548544a42a09626f68b14a2aa,2.0763839999999996,0x433ae54fe6b49dbb7c1e737a0886425bac33386c207ed7fa96297dca688f6405
0x1df8086e1e99df279350108772a0a5cbeb99e0c7,2.075904,0x522cc1681125aed72c3092356a5342cf3c34782fc7f3cb91930fd1dc64a7dfae
0x4327b58b6f8c4936bdccf24571221ec4e3f253b7,2.075904,0x8b041e1a0b6e32b96605ac64712257deaaaed099e43f017430c4e999c7286429
0x94acf78c134b86ce62ab94ecd461a880edc4db20,2.075904,0x7d78d0b440cd11900623a1895269f35f90be347cfd2b50abda9f2a32ee86096f
0x4bb8b7899570321fb63d61fb015ea86e9298c596,2.075904,0xeb092016adccb33761a784e5cd8c63896a9457a95cb2b4e56e2c00e0ead1c3b6
0xc36aff43664612f7533d63d20af3fdde06a72ea7,2.075904,0xece58847786541a02a5f08337324441c80a10d14e157e89ad45b9ebc3d65f664
0x03fa93ed29befa3e04eff60e9241f9d1cbd5bebd,2.075904,0xf9c8b56d46218d5b2a278922020bc66658ab1864d7d609eea9c74c3859e4d94b
0x9395346af1a1fcdb714b5e04cf47b548161f9d55,2.075904,0x7b8d90b6a3a0313c52f562801d05f33959aae7c202965c499987e523b5d76796
0x293d7521d7e7c0a906453714599bfd0e9f431f24,2.075904,0x57698b705a65712f8077453dd88d604f0fd13dff91dde74a5492a264d65b0e2c
0xd35d7e71af93d41601f99a3c183e22b2dad9640c,2.075904,0x5002301096f132aa510127cc389c0177e60317cc7dd52b7a7a9a78a5da6ebd06
0x380e46abe048e793dba2f145692edce849bb9a12,2.0758199999999998,0x98b76c1e2c2ca587fe55131d26aa4f27db66ed773c46e3ac0bfea4dede4719c5
0xb664c05eaabd5641d02bd9816758c2ce790b046e,2.0758199999999998,0x6101a275af91e626b8251215029e856c2b62d6db572843be39db43430c76606d
0x642be9dad04f2facd7ee90c0b9583d662f340253,2.0756159999999997,0xb183435faa0dcd6022a2f6e8fb1bb3a6f5506668b5ab410bfdc283f0afce4941
0x5db51f6c425d3179510aa97ff4e10148e48e6230,2.0753399999999997,0x96c8dcb3100f6b551ca6c19f755c272d8b1da89290e72270cca1ddfb6b94a4c8
0xcabd3d161bf8fd260bec14577fbc2a404898d16d,2.0732519999999997,0xfec43e6dd975b50719ec54d2a632ed14ddca522ae5ea851573c0775463c9ba40
0x346c755c846b755aee19f7f7a361049a77eab685,2.0732519999999997,0x158b5e55862d978f1449f4554a614a30373570b19d7d77ddd900aab1a5a3759b
0x960842f09b7d87d267da55151fd671f699264739,2.073012,0x1aa3f0e7b85d5b142d8598158728ea07c8c1592fdf05df9032b33556a8d00f81
0x88410277b308bb03d6a4909acff2f426f6875488,2.072556,0xbb1dccfabb796aa2a11434b450a0abad4c8281aee5780fb942f065685068dd49
0x8a843d756e00d80661f55600585c2a24035b82cd,2.0721839999999996,0xa62a26f15dce422fa8a6be27a19c15cf1a2b4a00711ad3a45cde1d63241d6de9
0x1feb87b7aab414b2c7504a5d0c574bde2cda4a8c,2.01811785,0x6e89bc1d88cf4240391e95423b21b39c95a7345258dab48360e5e76a95a0a12c
0x56a875a85750c05285bfe4658257477d5e336a9e,2.014978,0xdf125c4e39afd73a72594ff22e7cd7ad0d6e69e1480a9372f486d869f67a7956
0x90dcf4180cba8ebd35e7de0c6fe6b13a636581bd,2.002764,0x82491c4f494a65b75250de84f4b83a94751f5c1a22f5ed61e1f951b1414bb3f2
0xb548ca04e97e544286008c1ba3d68e7d3ed682c3,2.002764,0x3d100de866f436290bcff7df253f7f2bd59c7f9ec616e20269314cdf3fffe2d6
0x296fcddfdd5b004e80c52538988e41080f9b3aac,2.002764,0x9cc5a0cf905f6d8869f7c35b01b5c8bb59128af94f20e23db5d9bfe83deb5180
0x570a56c90dc4b6688d2931a86deabaead43476a2,2.002542,0xf5b09c9bc0c42dbc76f9c9c3ad2421ecfe9f3760c919280d1239f910a05e2553
0x84adb7f3f352ae9faa52fd0653220b347dc2b697,2.002542,0xe8f42eb27c3cb6a96265efc81996d36327c05580efc977cef5c1d4642c444cb9
0x5d53671a9f53481e8079ea6ad97b1152150601b6,2.002542,0x884fac976e7931d0736472f02f8546fd95db9deadcea074557d4db93f4462ccb
0x635ff07e852404b7a8343145da6630960076e08b,2.002542,0x33da8ce8350e031b68ab7ae0c552dfd831a5c9c0895d3655cb668f91da0bb525
0x53a01923bad871ae7839b0362f9db216f5f22a3d,2.002542,0x80f9ca24477c4de2e8fd400f419038e996b7b675623899d5af8a8f491af41b0e
0xe58ea23bd88e7f341dab3d35dfeb923415f50e7f,2.002432,0xc6ca53af449d5b7f42241539be3f1220fc5c886762ba10f976cf2bf5ea1d9fe2
0xec93b659682cfc176fbc6f070a427ca9751f07bb,2.002432,0xd04946c1dd0788839710239004f7b3fa3cb91243a7c3b2a2e6fbf754fe1f4c4a
0x195e767a8efc5d18e94ea966cd8ab9e38938bf95,2.002432,0x81ba0f8cb125324d8cbe3365437554fdf34ec1661308b82a0774c8673e153d0b
0xb0350f8f3ce5e08f37274b24753ad704a4a8ae4a,2.002432,0xbf4b6b56b4fe9a4ea01814bf981456aa8d94ec0218c61beaae9c51d8bdba31a5
0x41bdeb424f0b8707e842aa9292af833c4c7901fe,2.002432,0x7d0386600bf0ff0736af3bcdbb3f5ffc5053c92cf914ef7cd5813abb3b5b0465
0xd04aa59f52d33e30a887cfb3c7dc1ea97ce06709,2.002432,0xe2e7dfa818182a4c5d88f9fcc99f17356bcc81abc5b65e5072a2896ab1fcdd85
0x40eea22004a65ffd646d5ffaefa4d64d11782e46,2.002432,0xd3a057f59e769e4ef7a21e17253c99627144f29f8e85f92e1be5d59fcc124764
0x971fb8c792330ea23bd14faf89b9739df581266e,2.002382,0xc5e1f00b150ae8c182bfbb726f6230041aafc6ccc0e96dcaf007acc7aeecac2e
0xea10bd2317bd983df3395c84a29da95dd2f75fba,2.002382,0x21e6a6e807e6a1351f39730dc0c319996d40d720dcbc5630ae256be21aa1ef2d
0x8fbe61378387192035f92ba63d26377601094d8f,2.002382,0xed6b5d901c2ca1f84647e6baccbe4fda1dde30b03467da26b6d084d86de4337f
0xfb5b99035598326d6e82134981b83b5a8f37609d,2.002382,0x5a02a1c5f8cd7e5ca4956b72c4f0e3cc627d926b8943a0edf3500232251abd05
0x483ec13c169916801a4de06c5de72ef180f78664,2.002262,0xcf4186f3282e53ec99cc7add39e7c8dc0948095665010280be0d1a9408d6a629
0xbd1ded3bcc8103028c8ebdc61990ca777709b10a,2.002262,0x184863cbb124fb540dbe678fff3a21a8de908d1066937a11b8d36701c9ed9860
0xb3df80ffafd551b710cece42b772e556cb919aa4,2.002246,0xa5381239cb3926acc3de2694ba6421e5f6f9775cdd67f5d85124a8f4bc6ea95f
0xf4fcc2d19ae692a7aeb7d540139a37c7af1205c4,2.002044,0x8cdf5162bc623033f60152f2325a223805fc37712342b026e1f270612320c185
0x23e447dd21eedf82e644809af186078e80f7a19a,2.002018,0xb65d9861e8358cd01334cf4d737c8144a9e043e8755240614b7d6889ee8615ab
0xc6ff29dfc63cb0f1c2b511c9ae8e0c070843668d,2.001982,0x6a6a0db943a91722a48125ef855bee9131a808e83f7b50fc6824ccab4a3bd0dd
0xc26a4adf2aa0ee31143a05e1a8c5a5af2069b419,2.001976,0xf4611e8157eca9dbc9f86cb359cc53bbe4bc75d1d7a3798b83a97caf985fefe1
0xd6235188927691b7c0f5752585fcd6e4030a20bc,2.0018544215999996,0xf63086312b7b21abb201196739edf01c86905900b28af5596612b8bbf5ab6de6
0x1d15c5bf898d2ab5d46cae78176736d49822d0b2,2.001652,0xe4c7edcbb090aeb02814690d3e0a6dc945c028fa3d833273e9a8cd632bec2c34
0x5c9a2c34db91207d174dd54a4c25240ea80f8ae0,2.001562,0x44a7e62ba28f1cfb7fdc9e2cb733e38af5edf83347280e4c8772cce6e6da3dc8
0x625d213e79665164a61fb00cf39c4ad7c373e5c4,2.001562,0x8ce883b9e89a227c5c83f9a7315dc184c205ef98acda8cd5052664f820db27bb
0x536dd3a12361899b851de897abe5cf04ef448381,2.001562,0xda3a56469cd04df74373d081828eaaa883a6243476fb823b5b0e00a725697d78
0x765bac245d39a2524a39a91b1202a5a81e63cdcb,2.00149,0x540b8c3b95b179a4f3f8d2b87f326bbbe82a10ecc97666bcd3d785daf9557538
0x61f480ad5fd678dac292158b17938df075bd8761,2.001366,0x08c7730774aa0f03c973a9baa76a1a9444293d830829c546b2386c620e82cd68
0x24e2214a7e261962fb8648f13bd7edc5041ffa95,2.000638,0x32ad10cc105b8cce14cc042e2a6d6046d62f29bb56bf01318de4451a9cf5e487
0x527f5d3ed0360d7bd72446f7e5307d15ee340902,2.000638,0xe7703de3a57cc6bc39bd3d9d9b1d564b6b15c97991ec7e44b7dad62e555eb698
0x38f5f53ccdd63e464a90d8df0d46ceee9e435306,2.000638,0xe3b37b23d9d11e2952218ae87dd0fc29db530a5f959021f5441b2928370b6541
0x94014e30bd428432c749124e6b5e9291a42e8f66,2.000638,0xe38b5b43f52bb8e928f2e283dfde95b907187cc8b3d533b620b36b0a912836bb
0x5d591886dd8c7a461c3d3f6a94778ccd51766d34,2.000638,0xc1e278d86506f2887650e32e60afbbf5e195ec3950786c4e3b730fb2715c949a
0xb44c1a829627537d0b9bb5d897b766bf0e7c9062,2.000636,0x19251c741cfc27f715658671fb770c30bc6531e4c6e6bd36e6a06689eea883ad
0x0519064e3216cf6d6643cc65db1c39c20abe50e0,2.000578,0x53cc86c1fdc790cb2f008ad13acaf8707f2c1aad0dd692121951d0662ea7cded
0x3eee696a608d53562c3a89e1948b1c080afb1409,2.000006,0xc0da53cebfe3c3b2d594b4d9b66cfc8161146622ad0e2ac1649a43e80c13f3e2
0x1161c66a901761f5b0a15f80271cdf9d893c5e95,1.99876,0x616c9770a3f8bbf0044763f42bcf4ce7a2be4443cac50551dac70070f6a1168d
0x3fd586cef804d19b69a089f93787a7caf1b24ee5,1.989408,0xe60bebe6fc6c75a86c0c9d29c288c8187be7ba5174f84fb022a4b8072c1ad638
0x3c39a6610e5e6cdb0035028a6c6bb1fe20da33db,1.9262645919999999,0xed89400687302eb061a0f071007f03e8f9d0a9c78700d3d574daaf9a12d1e257
0x66d610c92a9d1960de5a345ab4a5053067692eb3,1.9067840000000003,0x53829cc0e379d99318e9f4def3487273d8ff1f484734205d5c0452f77760b5db
0x69df5b9856f1098e7ce386e12cb4d147977fd353,1.903092911870019,0xf020888fc613cfcfc830b904ab25765223fca29d5d16a79a88450f981d2cdf62
0x83d4f3a262e1a0ebc48996159836d363a752519e,1.877989071,0x1ff3653589c7ccee3dddb16630d4130cc43690569b78476d974c9a52d24a3407
0xa425e68167c4f83b222d226f2171fec1ee95a45c,1.82947575,0x59e3f482f765a666ac6f6b122baa571e987ddaec35e633d3a87db80f73462e1b
0x15e6f74318ecd0420541c24144f615cf2513fcc1,1.800954,0x331118ce24c99b83f84f0113cebdfbfbb060b7d4e90bd2d7fdc356577663b25f
0x6cc183c69192be762a826e8b6c4c48c57307f036,1.7577500000000001,0x9975677307fa1819e592712c0ef73474ceb26fdb092e05581f12dde03dd06f4c
0x7801ec16feb0a8eeea5136a9e8424f4dca570776,1.75388,0xbb2ed3722abf413a69840936cb81d0edb5f04a20dcf49879d209368707e24753
0xc250192307cfb52f69e0a2b5b28751fb4b966ed3,1.75388,0xd4ddd4b065c400453f9c7adff30101f4cab8b50c6b34810fa6dff810bd906a26
0xee4b70eb30182096687a03eb8e85eba5bfc78c13,1.75388,0x7b9d72b10c81d28b2bccc80640f486083a37e7d4fef0120f4b67d8cb2c5c5d3f
0xe3ef2da58784f172619251e39ee070644f8189f2,1.7510976,0x96c66b246307483759c3db1016d5728940ae1ebc6b949f37203ac6c4abd66373
0xf6351e07ad1a5385bd8051b82e8fb085c926715d,1.74988,0x1f860559e9c2a42a8c6bee318efcba2e43fb015f5c23d2616a895c57f6540de2
0xf5752c81c2b5d9786560a813d36a9e7094f09bdc,1.74547,0x9ede4082ee5417878394506d42e20e7b8a6e0a704949b0209006c0057b000ef7
0x0000000b7be5135510908f32af4145d2c800ae82,1.74513,0x8faf510225c998e91f88558004da9170fbc75bb166e33bcb5945618600614beb
0xcfbb53e85c32b430d47af8b80b02605b00926fdc,1.74358,0xe122bccfe58f2c9e13a93f488575cd2cd7e58beb26caa3a74cfe2d751f07c1b0
0xb80027fa3d9e1aa933e18677f0fd93413cd599cc,1.74125,0xc86d0b25d1b8e1ca93521b7fb0ca4f5d0b3ec6ed17ada0ad8ed8794fe97f437d
0xc3e366feef00631eed5d20f32b1eee95ce6f2532,1.7403199999999999,0x116b96980112e73be9be7eac8d237da6c3f3a5139e2d654cf0f3a66ed77642c1
0xc4a5e6ccb7b84687e31c51cbe564f0b156a7258a,1.7403199999999999,0x5d51b2d5431a66dac71de58c997ec5f742b878fe6f76e67097e564c0ab79a0fb
0xe6d2bd33778a554cd3b88b35b8920886d9229856,1.7403199999999999,0xb63f085112e5603360589f4487882644200ad2dd770884a5cd52ddc7105b3c1f
0x0a94d51157d3af3c9e7a6101a423b36a5601d2e5,1.7401700000000002,0xb9e265a397fcae07bc33cc5f33504b5aad3f1effceb74c0e4ae7183cf3b09053
0x1e0d25af4c4a066e093f92f0cbcac4c8d55167d8,1.7396442,0x5cdd6af8b1169540771d9a26d6d9925f4f0f3659e8adba406a8852098b371349
0xfb91aba70be0b5f957796c85faf013f22af3d4d8,1.73956,0xe2e3594f87cc17140138905fc6bac595b3557884b63b11ce735c4266bfe1227f
0x82de4b03040921450fac108de14698b87661f163,1.73956,0x2801adfa31e2e9337e3959a0bb6ae1341ad7bb248ab07220fb48e63e5bbb07ad
0x9e4c6dd228761c13a998c74820042153049f6fde,1.7395100000000001,0x15bb13a30fdd852f18b9b47c7681892d5741c5ec2007560ae5e6b506e503bb2e
0x2654ddf31e5d8dda52fe8c1d759be186d316d8a6,1.73905,0x0818344a855ff07453228758b38c11c258ea783b255c48b07a3ef4ddb39777ba
0xccc3171b1e9bac640c633969b374a2bd2b55619f,1.73878,0x68c1ad0bdab9271d72c0aee125a3f6745f89b0ba761bacfde2f70c39264aac60
0xad5e293aa47f28522a6e5ff286cbc1c8f5732736,1.737478168701,0x6951680999a53bc1e0f6dc7714e35fb8db9864a550cfd7292423df1d35a855dd
0x518d6c15e03559422db0208dda2f523cf2db17d6,1.7371500000000002,0x0d96ddc07be59cfc9eb36ccdea45821235cfbc348ff4613ed7c60b4a63dc720f
0xe1947d68b8bf3439ec21effa709bb8e2d20428eb,1.7371500000000002,0xe2d63001dc43fa62da5e2f3c8c4b4cdb4f00772481cbb03162d6b031e7316355
0xd8d93fbea95b00e6aff1c0106278e189c7bf717a,1.7363499999999998,0xafed298b08f35e408896d7993cb4569dd01a5bcfc29bfa2635ede27a161ad4b7
0x2917814b19ea662dcb781531e749bb094841ae95,1.7363499999999998,0x17c73d6870b60e699690d78ca97b28c030b840711c6835470c4696bcb3bd9a4b
0x66a4f3dbf7633d7b68be09a63529533ba917f69d,1.7358900000000002,0x3eabcd575a5a03aefdab7e0231a264390ff0f99dbe6d06857e002fa8851c0d62
0x5fe3b89fdcd88cc02e66d0736f7eb5a65229c0cd,1.73511,0xa950c9216d3545cbe24cb1f71042917c7260ecdecd733cbaf5a93a7faaf6fab2
0x5a08e68ad75a3392699516809a98f8f73ff5cae5,1.73498,0xc768b96cbdd8b5b3138064dcc6ebb2137ad4600730866f0dadb4b59ad209ea21
0x8500bc19e5c7978db71cc2688a7f975e21b377a1,1.73498,0x91cee43f972c402e9d55c056763cfe8011cf671a2d85ba5d40452aed4c8db9e6
0xd9bf5d547dc06a9515ae15c33aaac53149af1196,1.73498,0x010a3da05dcd4978e4374ef84d1ea29908601b17ee7957d538425592c72d7260
0xa4f0a09731aa22a2158645c1219bc040eedbdad0,1.73498,0xb784dd39419c714719d211d234eb01da6c03f5318d27195ee3e17d6362bf2b22
0x2ab4ce65d67faeea97c04a15c648d6b4d657b2b9,1.7341300000000002,0x0e3ca33890b9c56939c9f3471f71a515d8899978509d3af26671703c6078217f
0xc618830b837a082b242323e4a5f07b11b9b4e1e6,1.7341300000000002,0xf9c3514c9337d231b2c7079c0fd845a3ee745b199b8544aa79efa6aa6668196e
0xc526269b5d8293bcec98fb3dd1d76d309017f220,1.7341300000000002,0x7e029d5eecf110df8e0cd13702331fa11fb262c474135e30ac32f00eaa4d5381
0xec2371c0a7228f4730b00a7b63ddaa8a6a8f24c2,1.7341300000000002,0x9bc0ace0a77711067f146bdc5ae71f09ce4a331c852ac4566e9a21a9490414c5
0x3b030ed438e18bfaca634da54f4c775ff3deb3c4,1.7341300000000002,0x5e8d7433aed1047bd956d5d93fcbe33dcb8c2d35b155d01516e9bdb607b7fabc
0xea5ae8e296be2579d89f3189e7a4ede8dd825ce5,1.7341300000000002,0x094cce591ae8fb8bed69858ada43a155c741d33e2738b961d4587c7b28f770c3
0xfe696426bf7442de27e2e28dd57acd9fc101e3db,1.7341300000000002,0xd548ac713c0ca88748feb33f483945e0711cdd600b21a711474c9f5bb888e8f1
0x792b74b7d3bb62396290133151be849a43932076,1.7341300000000002,0x884e80b3b1c46ad3b556031e6aec4bb34c5d59f4d7ff6536317747f345545ae2
0x7f24c20ea2eb81a513b820053b813df2bec7fefe,1.7341300000000002,0x3e98988e5de80e9653e67c5b1345aaf2be8e298dd8bcbd2bbdfa6a3bfbf2c6d7
0x5e1ca7398715059f4d5e21bdd54d6c8f60f89ac6,1.7341300000000002,0x06c7879ff973bca8f5843c09906f749c024334461af04b8817755e9c37e3acf9
0xe079da1e2de6fddf370b21e164c308a37ee049cd,1.7341300000000002,0x0e145d1ab3e6a8167e05ff1829c7d3f311b732c738f12ab74a7151805e74089f
0x033347d60d2d41149dcb504308c9624ee0a14618,1.7341300000000002,0x5013d278b0da9ffe5b212b806fe1d38be4c4396a2a238116a7add3c5de605c7b
0x53cf9387795dccbb335910c01c336f90040c856c,1.7341300000000002,0x36dd9c35e158a9dc33202bb1d73e08eee9218c292cc6641c989126308f1d3bae
0xb544206815ecfe3fa71f85c29b49dd3edb6294f6,1.7341300000000002,0x3e13ace35f6c7c17893794b4a6a8fb6fd31f6caf6896d9d48f42a9333e9ba01d
0x2fcc9314fff32953abc39b7e4e2c2d966c98b56f,1.73376,0x4525027709aaf75f9d6f99906f98d395905312654cd385b1054d0f7666392290
0x650926f45d63934ee8cb5fa4b392a33f8d0b0e5d,1.73376,0xc2c0c396fbc50bd0a54c1bc9b1342d870f5a3a9c2a70c74c478a8f39a73722fe
0x939a9ab13681974ce9f11586df8f06cb7909a254,1.73352,0x7984dbab9b5a9ed40bfa9c2f430b9b1583077b8ccecd63fbbb1df5352881546f
0x3791bdc85d3da2ffaf94836cc2e309a54c63eca3,1.73303,0xec39893601cf7dbe92defb8b178242258c0607fabcc9b35c450c2f78c3d336b4
0x294b2c9c943b6739fc90c7825a9d8f001861a898,1.73303,0x744224493ea969cc05a4cd4868c4649c30fc20228dac8b0107d7abbe2d1d7785
0x6a7728d3221dddfd7cd5cde720770a6f622641f4,1.73303,0x49a584c019e6bfbc7605d13fdf8b56e542de2995df5ae825e9377a74305bef31
0x2d5184769e49ab9c8faa4b954fe01dce93d409e4,1.73303,0x827686d3d5f990ff8f278a39b38dd27d56eed0bbf038bc0a34e3dfb7825e6075
0x8ec30a528e875253128726e21ce1dcd330cfd623,1.73303,0x8e463722744aa29fa1ab133f935dd7b80fe05bc3a63772fb10748b27fab7bc0f
0xe0ded48d632cf455c2893a9891d983fffff22ce8,1.73303,0x1657b946d8f8842fb051ea0fae94235d24a5a3af1639a099ab47119b0f536c6b
0x96a2e979cd775ccfe199c413ac6df229b6847099,1.73303,0x5ffeb6b78df77c86b042ec4e584a17b7486747535f7b27db04958088d49af28f
0xc5596e450d07ea0942db728508d0a32fec6ae010,1.73303,0xc51436728d9b4f25d2b149359b36340201b64edf2060b400e6c6466bd04d80c3
0x9372a24d2443f9964220d50c07962e706f5afa28,1.73287,0x8cfb75001561f0c60cbebd103bf51a8dafef9bc0168b306a02aacbdf6efd3f2a
0xbeaeac7a60de4421fde94dd50240523a71dff3fe,1.7326700000000002,0x6a0feb3f5a16804e44d73c6eecce1c603556ccf2b659a7ff375ecdb8cd45c38e
